,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,RoofStyle,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtCond,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,LotFrontageRatio
726,SC20,RL,0.0,17673.5,Pave,IR1,Lvl,Corner,Crawfor,Norm,1Fam,1Story,6.0,Hip,Plywood,BrkFace,260.0,Gd,CBlock,TA,880.0,Ex,Y,1680.0,0.0,0.0,1680.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,5.0,1.0,Gd,Attchd,Fin,540.0,TA,Y,292.0,44.0,0.0,0.0,0.0,0.0,WD,Normal,222000.0,3100.0,3.0,0.0
727,SC20,RL,64.0,7314.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7.0,Gable,VinylSd,Stone,82.0,TA,PConc,TA,1232.0,Ex,Y,1232.0,0.0,0.0,1232.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,0.0,No,Attchd,RFn,632.0,TA,Y,132.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,194500.0,3096.0,3.0,0.008750341810226962
728,SC90,RL,85.0,11475.0,Pave,Reg,Lvl,Corner,NAmes,Norm,Duplex,1Story,5.0,Gable,VinylSd,BrkFace,95.0,TA,CBlock,TA,1584.0,TA,Y,1776.0,0.0,0.0,1776.0,1.0,0.0,2.0,0.0,4.0,1.0,TA,9.0,0.0,No,Detchd,Unf,888.0,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,COD,Abnorml,110000.0,4248.0,3.0,0.007407407407407408
729,SC30,RM,52.0,6240.0,Pave,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,4.0,Gable,MetalSd,None,0.0,TA,CBlock,TA,780.0,TA,Y,848.0,0.0,0.0,1208.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,No,Detchd,Unf,539.0,TA,Y,0.0,23.0,0.0,0.0,0.0,0.0,WD,Normal,103000.0,2527.0,1.0,0.008333333333333333
730,SC120,RL,39.0,5389.0,Pave,IR1,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8.0,Gable,CmentBd,None,0.0,TA,PConc,TA,1595.0,Ex,Y,1616.0,0.0,0.0,1616.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,1.0,TA,Attchd,RFn,608.0,TA,Y,237.0,152.0,0.0,0.0,0.0,0.0,WD,Normal,236500.0,3819.0,3.0,0.007236964186305437
731,SC80,RL,73.0,9590.0,Pave,IR1,Lvl,Corner,Timber,Norm,1Fam,SLvl,7.0,Gable,VinylSd,BrkFace,410.625,TA,PConc,TA,868.0,Ex,Y,1146.0,0.0,0.0,1146.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,1.0,Gd,Attchd,Fin,438.0,TA,Y,160.0,22.0,0.0,0.0,0.0,0.0,WD,Normal,187500.0,2452.0,3.0,0.007612095933263816
732,SC60,RL,75.0,11404.0,Pave,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7.0,Gable,VinylSd,BrkFace,202.0,TA,PConc,TA,1153.0,Ex,Y,1153.0,878.0,0.0,2031.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,1.0,TA,Attchd,Fin,541.0,TA,Y,192.0,84.0,0.0,0.0,0.0,0.0,WD,Normal,222500.0,3725.0,2.5,0.006576639775517363
733,SC20,RL,80.0,10000.0,Pave,Reg,Lvl,Corner,Sawyer,Feedr,1Fam,1Story,5.0,Hip,HdBoard,None,0.0,TA,CBlock,TA,864.0,Ex,Y,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,1.0,TA,Attchd,RFn,264.0,TA,Y,165.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,131400.0,2272.0,2.0,0.008
734,SC20,RL,0.0,8978.0,Pave,IR1,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5.0,Gable,Plywood,None,0.0,TA,PConc,TA,948.0,TA,Y,948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,No,Attchd,Unf,300.0,TA,Y,147.0,0.0,0.0,0.0,0.0,0.0,WD,Family,108000.0,2196.0,1.0,0.0
735,SC75,RM,60.0,10800.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,7.0,Gable,Wd Sdng,None,0.0,TA,BrkTil,TA,880.0,Fa,N,880.0,888.0,0.0,1768.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,6.0,2.0,TA,Detchd,Unf,320.0,TA,N,0.0,170.0,0.0,0.0,0.0,0.0,WD,Normal,163000.0,2968.0,1.5,0.005555555555555556
736,SC90,RL,60.0,8544.0,Pave,Reg,Lvl,Inside,NAmes,Norm,Duplex,1Story,3.0,Gable,Stone,None,0.0,TA,CBlock,No,42.0,Gd,N,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,6.0,0.0,No,Detchd,Unf,400.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,93500.0,1482.0,2.0,0.007022471910112359
737,SC60,RL,72.0,10463.0,Pave,IR1,HLS,CulDSac,Gilbert,Norm,1Fam,2Story,8.0,Gable,VinylSd,None,0.0,TA,PConc,TA,893.0,Ex,Y,901.0,900.0,0.0,1801.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,1.0,Gd,Attchd,Fin,800.0,TA,Y,0.0,116.0,0.0,0.0,0.0,0.0,WD,Normal,239900.0,3494.0,2.5,0.006881391570295326
738,SC90,RL,60.0,10800.0,Pave,Reg,Lvl,Inside,Edwards,Norm,Duplex,1Story,5.0,Gable,Plywood,None,0.0,TA,CBlock,Gd,1200.0,TA,Y,1200.0,0.0,0.0,1200.0,2.5,0.0,3.0,0.0,3.0,1.0,TA,5.0,0.0,No,No,No,0.0,No,Y,120.0,0.0,0.0,0.0,0.0,0.0,WD,Alloca,179000.0,2400.0,5.5,0.005555555555555556
739,SC60,RL,65.0,9313.0,Pave,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7.0,Gable,VinylSd,None,0.0,TA,PConc,TA,864.0,Ex,Y,864.0,864.0,0.0,1728.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,RFn,572.0,TA,Y,187.0,56.0,0.0,0.0,0.0,0.0,WD,Normal,190000.0,3164.0,2.5,0.0069794910340384405
740,SC70,RM,60.0,9600.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,5.0,Gable,Wd Shng,None,0.0,Gd,BrkTil,Fa,264.0,Ex,Y,768.0,664.0,0.0,1432.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,7.0,0.0,No,Detchd,Unf,360.0,Gd,Y,270.0,0.0,0.0,0.0,0.0,0.0,WD,Abnorml,132000.0,2056.0,2.0,0.00625
741,SC20,RL,65.0,6768.0,Pave,IR1,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,6.0,Hip,HdBoard,None,0.0,Gd,CBlock,TA,912.0,Gd,Y,912.0,0.0,0.0,912.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,0.0,No,Detchd,Unf,288.0,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,142000.0,2112.0,2.0,0.00960401891252955
742,SC20,RL,65.0,8450.0,Pave,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7.0,Gable,VinylSd,BrkFace,108.0,TA,PConc,TA,1349.0,Ex,Y,1349.0,0.0,0.0,1349.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,0.0,No,Attchd,Unf,539.0,TA,Y,120.0,55.0,0.0,0.0,0.0,0.0,WD,Normal,179000.0,3237.0,2.0,0.007692307692307693
743,SC80,RL,70.0,12886.0,Pave,IR1,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,5.0,Gable,HdBoard,None,0.0,TA,CBlock,TA,520.0,Ex,Y,1464.0,0.0,0.0,1464.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,1.0,TA,Attchd,RFn,480.0,TA,Y,302.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,175000.0,2464.0,2.0,0.0054322520564954214
744,SC120,RL,41.0,5395.0,Pave,IR1,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8.0,Gable,HdBoard,None,0.0,TA,PConc,TA,1337.0,Gd,Y,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,1.0,TA,Attchd,RFn,462.0,TA,Y,96.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,180000.0,3136.0,3.0,0.007599629286376274
745,SC60,RL,0.0,8963.0,Pave,IR1,Lvl,Inside,NWAmes,Norm,1Fam,2Story,8.0,Hip,VinylSd,BrkFace,289.0,Gd,CBlock,Gd,1142.0,Ex,Y,1175.0,1540.0,0.0,2715.0,0.0,0.0,3.0,1.0,4.0,1.0,Gd,10.0,2.0,TA,BuiltIn,Fin,831.0,TA,Y,0.0,170.0,0.0,0.0,0.0,0.0,WD,Normal,299800.0,4688.0,3.5,0.0
746,SC60,RL,0.0,8795.0,Pave,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7.0,Gable,VinylSd,None,0.0,TA,PConc,TA,952.0,Ex,Y,980.0,1276.0,0.0,2256.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,1.0,TA,BuiltIn,Fin,554.0,TA,Y,224.0,54.0,0.0,0.0,0.0,0.0,WD,Normal,236000.0,3762.0,2.5,0.0
747,SC70,RM,65.0,11700.0,Pave,IR1,Lvl,Corner,OldTown,Norm,1Fam,2Story,7.0,Mansard,Stucco,None,0.0,TA,Stone,Fa,1240.0,TA,N,1320.0,1320.0,0.0,2640.0,0.0,0.0,1.0,1.0,4.0,1.0,Gd,8.0,1.0,Gd,Detchd,Unf,864.0,TA,N,181.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,265979.0,4744.0,1.5,0.005555555555555556
748,SC20,RL,59.0,10593.0,Pave,IR1,Lvl,Inside,NoRidge,Norm,1Fam,1Story,7.0,Hip,VinylSd,BrkFace,338.0,TA,PConc,TA,1720.0,Ex,Y,1720.0,0.0,0.0,1720.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,1.0,TA,Attchd,Fin,527.0,TA,Y,240.0,56.0,0.0,0.0,0.0,0.0,WD,Normal,260400.0,3967.0,3.0,0.005569715850089682
749,SC50,RL,50.0,8405.0,Pave,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,4.0,Gable,Wd Shng,None,0.0,TA,Slab,No,42.0,TA,N,1088.0,441.0,0.0,1529.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,9.0,0.0,No,Detchd,Unf,240.0,TA,N,92.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,98000.0,1811.0,2.0,0.00594883997620464
750,SC50,RM,55.0,8800.0,Pave,Reg,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,4.0,Gable,Wd Sdng,None,0.0,TA,BrkTil,Fa,576.0,Gd,Y,792.0,348.0,0.0,1140.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,0.0,No,No,No,0.0,No,N,0.0,160.0,0.0,0.0,0.0,0.0,WD,Normal,96500.0,1716.0,1.0,0.00625
751,SC60,RL,0.0,7750.0,Pave,Reg,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,7.0,Gable,VinylSd,None,0.0,TA,PConc,TA,660.0,Ex,Y,660.0,660.0,0.0,1320.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,0.0,No,Attchd,Fin,400.0,TA,Y,0.0,48.0,0.0,0.0,0.0,0.0,WD,Normal,162000.0,2380.0,2.5,0.0
752,SC20,RL,79.0,9236.0,Pave,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6.0,Gable,VinylSd,None,0.0,Gd,PConc,TA,1479.0,Ex,Y,1494.0,0.0,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,0.0,No,Attchd,RFn,576.0,TA,Y,168.0,27.0,0.0,0.0,0.0,0.0,WD,Normal,217000.0,3549.0,3.0,0.008553486357730618
753,SC60,RL,80.0,10240.0,Pave,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8.0,Gable,VinylSd,BrkFace,178.0,TA,PConc,TA,1030.0,Gd,Y,1038.0,1060.0,0.0,2098.0,0.0,0.0,2.0,1.0,3.0,1.0,Ex,8.0,1.0,Gd,Attchd,RFn,878.0,TA,Y,192.0,52.0,0.0,0.0,0.0,0.0,WD,Normal,275500.0,4006.0,2.5,0.0078125
754,SC20,RL,61.0,7930.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6.0,Gable,Plywood,None,0.0,TA,CBlock,TA,1026.0,Gd,Y,1026.0,0.0,0.0,1026.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,0.0,No,Detchd,RFn,440.0,TA,Y,171.0,48.0,0.0,0.0,0.0,0.0,WD,Normal,156000.0,2492.0,2.0,0.007692307692307693
755,SC160,FV,34.0,3230.0,Pave,Reg,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,6.0,Gable,MetalSd,BrkFace,410.625,TA,PConc,TA,729.0,Gd,Y,742.0,729.0,0.0,1471.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,0.0,No,Detchd,Unf,440.0,TA,Y,0.0,24.0,0.0,0.0,0.0,0.0,WD,Normal,172500.0,2640.0,2.5,0.010526315789473684
756,SC60,RL,68.0,10769.0,Pave,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8.0,Gable,VinylSd,None,0.0,TA,PConc,TA,866.0,Ex,Y,866.0,902.0,0.0,1768.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,RFn,578.0,TA,Y,144.0,105.0,0.0,0.0,0.0,0.0,WD,Normal,212000.0,3212.0,2.5,0.006314421023307642
757,SC60,RL,0.0,11616.0,Pave,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,2Story,6.0,Hip,HdBoard,BrkCmn,328.0,TA,CBlock,TA,672.0,TA,Y,672.0,714.0,0.0,1386.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,1.0,TA,Attchd,Fin,440.0,TA,Y,335.0,0.0,0.0,0.0,0.0,0.0,WD,Abnorml,158900.0,2498.0,2.5,0.0
758,SC160,FV,24.0,2280.0,Pave,Reg,Lvl,Inside,Somerst,Norm,Twnhs,2Story,7.0,Gable,MetalSd,BrkFace,360.0,TA,PConc,TA,744.0,Gd,Y,757.0,744.0,0.0,1501.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,0.0,No,Detchd,Unf,440.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,179400.0,2685.0,2.5,0.010526315789473684
759,SC60,RL,65.0,12257.0,Pave,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8.0,Gable,VinylSd,BrkFace,410.625,TA,PConc,TA,1318.0,Ex,Y,1328.0,1203.0,0.0,2531.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,1.0,TA,Attchd,RFn,752.0,TA,Y,222.0,98.0,0.0,0.0,0.0,0.0,WD,Normal,290000.0,4601.0,2.5,0.00530309211063066
760,SC20,RL,70.0,9100.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6.0,Hip,Wd Sdng,None,0.0,TA,CBlock,TA,864.0,Ex,Y,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,No,Detchd,Unf,300.0,Ex,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,127500.0,2028.0,1.0,0.007692307692307693
761,SC30,RM,60.0,6911.0,Pave,Reg,Lvl,FR2,BrkSide,Feedr,1Fam,1Story,5.0,Gable,Wd Sdng,None,0.0,TA,PConc,TA,1145.0,TA,Y,1301.0,0.0,0.0,1301.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,5.0,0.0,No,Detchd,Unf,440.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,100000.0,2886.0,1.0,0.008681811604688179
762,SC60,FV,72.0,8640.0,Pave,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7.0,Gable,VinylSd,None,0.0,TA,PConc,TA,756.0,Ex,Y,764.0,783.0,0.0,1547.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,Unf,614.0,TA,Y,169.0,45.0,0.0,0.0,0.0,0.0,Con,Normal,215200.0,2917.0,2.5,0.008333333333333333
763,SC60,RL,82.0,9430.0,Pave,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8.0,Gable,VinylSd,BrkFace,410.625,TA,PConc,TA,1252.0,Ex,Y,1268.0,1097.0,0.0,2365.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,1.0,Gd,Attchd,RFn,856.0,TA,Y,0.0,128.0,0.0,0.0,0.0,0.0,WD,Normal,337000.0,4473.0,3.5,0.008695652173913044
764,SC120,RL,30.0,9549.0,Pave,IR1,Lvl,CulDSac,Veenker,Norm,TwnhsE,1Story,8.0,Hip,BrkFace,None,0.0,Gd,PConc,Gd,1494.0,Ex,Y,1494.0,0.0,0.0,1494.0,1.0,0.0,1.0,1.0,2.0,1.0,Ex,6.0,1.0,Gd,Attchd,Fin,481.0,TA,Y,0.0,30.0,0.0,0.0,0.0,0.0,WD,Normal,270000.0,3469.0,2.5,0.0031416902293433867
765,SC20,RL,75.0,14587.0,Pave,IR1,Lvl,Inside,Somerst,Norm,1Fam,1Story,9.0,Gable,VinylSd,Stone,284.0,TA,PConc,TA,1498.0,Ex,Y,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,1.0,Gd,Attchd,Fin,592.0,TA,Y,0.0,170.0,0.0,0.0,0.0,0.0,New,Partial,264132.0,3596.0,2.0,0.005141564406663467
766,SC60,RL,80.0,10421.0,Pave,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7.0,Gable,HdBoard,BrkFace,42.0,TA,CBlock,TA,980.0,TA,Y,980.0,734.0,0.0,1714.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,TA,Attchd,Unf,496.0,TA,Y,228.0,66.0,0.0,0.0,0.0,0.0,WD,Normal,196500.0,3190.0,2.5,0.007676806448517416
767,SC50,RL,75.0,12508.0,Pave,IR1,Lvl,Inside,Mitchel,Norm,1Fam,1.5Fin,6.0,Gable,VinylSd,None,0.0,TA,CBlock,TA,983.0,Ex,Y,983.0,767.0,0.0,1750.0,1.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,0.0,No,Attchd,Unf,423.0,TA,Y,245.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,160000.0,3156.0,3.0,0.005996162456028142
768,SC20,RL,70.0,9100.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7.0,Hip,VinylSd,None,0.0,TA,PConc,TA,1860.0,Ex,Y,1836.0,0.0,0.0,1836.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,1.0,Gd,Attchd,Fin,484.0,TA,Y,120.0,33.0,0.0,0.0,0.0,0.0,WD,Normal,216837.0,4180.0,2.0,0.007692307692307693
769,SC60,RL,47.0,17673.5,Pave,IR2,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,8.0,Hip,Wd Shng,BrkFace,410.625,TA,PConc,TA,1650.0,Ex,Y,1690.0,1589.0,0.0,2747.625,1.0,0.0,3.0,1.0,4.0,1.0,Ex,10.0,1.0,Gd,BuiltIn,Fin,841.0,TA,Y,420.0,36.0,0.0,0.0,0.0,0.0,WD,Normal,340037.5,5238.625,4.5,0.002659348742467536
770,SC85,RL,0.0,7252.0,Pave,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,SFoyer,5.0,Hip,Wd Sdng,None,0.0,TA,CBlock,TA,858.0,TA,Y,858.0,0.0,0.0,858.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,No,Detchd,Unf,576.0,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,134900.0,2292.0,2.0,0.0
771,SC20,RL,67.0,8877.0,Pave,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,4.0,Gable,Wd Sdng,None,0.0,TA,CBlock,Fa,836.0,TA,Y,1220.0,0.0,0.0,1220.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,0.0,No,Detchd,Unf,396.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,COD,Normal,102000.0,2452.0,1.0,0.0075475949081897035
772,SC80,RL,94.0,7819.0,Pave,Reg,Lvl,Inside,Edwards,Norm,1Fam,SLvl,6.0,Gable,Plywood,None,0.0,TA,CBlock,TA,1029.0,TA,Y,1117.0,0.0,0.0,1117.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,1.0,TA,Detchd,Unf,672.0,TA,Y,144.0,0.0,0.0,0.0,0.0,0.0,WD,Abnorml,107000.0,2818.0,2.0,0.012021997697915334
773,SC20,RL,70.0,10150.0,Pave,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1Story,5.0,Gable,Wd Sdng,None,1.0,TA,CBlock,TA,912.0,Ex,Y,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,No,Attchd,RFn,275.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,COD,Normal,114500.0,2099.0,1.0,0.006896551724137931
774,SC20,RL,110.0,14226.0,Pave,Reg,Lvl,Corner,NridgHt,Norm,1Fam,1Story,8.0,Hip,VinylSd,BrkFace,375.0,TA,PConc,TA,1935.0,Gd,Y,1973.0,0.0,0.0,1973.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,9.0,1.0,Gd,Attchd,Fin,895.0,TA,Y,315.0,45.0,0.0,0.0,0.0,0.0,New,Partial,340037.5,4803.0,2.0,0.0077323211022072265
775,SC120,RM,32.0,4500.0,Pave,Reg,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6.0,Hip,VinylSd,BrkFace,320.0,TA,PConc,TA,1204.0,Ex,Y,1204.0,0.0,0.0,1204.0,1.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,0.0,No,Attchd,Fin,412.0,TA,Y,0.0,170.0,0.0,0.0,0.0,0.0,WD,Normal,162000.0,2820.0,3.0,0.0071111111111111115
776,SC20,RL,86.0,11210.0,Pave,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7.0,Gable,VinylSd,BrkFace,240.0,TA,PConc,TA,1614.0,Ex,Y,1614.0,0.0,0.0,1614.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,RFn,865.0,TA,Y,144.0,59.0,0.0,0.0,0.0,0.0,New,Partial,221500.0,4093.0,2.0,0.007671721677074041
777,SC20,RL,100.0,13350.0,Pave,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5.0,Hip,Plywood,None,0.0,TA,CBlock,TA,864.0,TA,Y,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,1.0,Fa,Attchd,Unf,440.0,TA,Y,241.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,142500.0,2198.0,2.0,0.00749063670411985
778,SC90,RH,60.0,8400.0,Pave,Reg,Lvl,Inside,SawyerW,Feedr,Duplex,1Story,5.0,Gable,Plywood,BrkFace,320.0,TA,Slab,No,42.0,TA,Y,2020.0,0.0,0.0,2020.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,10.0,2.0,TA,Detchd,Unf,630.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,144000.0,2692.0,2.0,0.007142857142857143
779,SC90,RL,78.0,10530.0,Pave,Reg,Lvl,Inside,Mitchel,Norm,Duplex,SFoyer,6.0,Gable,ImStucc,BrkFace,90.0,TA,CBlock,TA,975.0,TA,Y,1004.0,0.0,0.0,1004.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,No,Attchd,Unf,504.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,135000.0,2483.0,2.0,0.007407407407407408
780,SC20,RL,63.0,7875.0,Pave,Reg,Lvl,Inside,Gilbert,Norm,1Fam,1Story,7.0,Gable,HdBoard,BrkFace,38.0,TA,PConc,Gd,1237.0,Gd,Y,1253.0,0.0,0.0,1253.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,1.0,TA,Attchd,Fin,402.0,TA,Y,220.0,21.0,0.0,0.0,0.0,0.0,WD,Normal,176000.0,2892.0,2.0,0.008
781,SC60,RL,65.0,7153.0,Pave,Reg,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6.0,Gable,VinylSd,None,0.0,Gd,PConc,TA,761.0,Ex,Y,810.0,793.0,0.0,1603.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,RFn,484.0,TA,Y,0.0,124.0,0.0,0.0,0.0,0.0,WD,Normal,175900.0,2848.0,2.5,0.009087096323221026
782,SC20,RL,67.0,16285.0,Pave,IR2,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7.0,Gable,VinylSd,None,0.0,TA,PConc,TA,1413.0,Ex,Y,1430.0,0.0,0.0,1430.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,0.0,No,Attchd,RFn,605.0,TA,Y,0.0,33.0,0.0,0.0,0.0,0.0,WD,Normal,187100.0,3448.0,2.0,0.004114215535769112
783,SC85,RL,0.0,9101.0,Pave,IR1,Lvl,Corner,Mitchel,Norm,1Fam,SFoyer,5.0,Gable,Plywood,BrkFace,104.0,Gd,PConc,TA,1097.0,Ex,Y,1110.0,0.0,0.0,1110.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,4.0,1.0,TA,Attchd,Fin,602.0,TA,Y,303.0,30.0,0.0,0.0,0.0,0.0,WD,Normal,165500.0,2809.0,2.0,0.0
784,SC75,RM,35.0,6300.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,6.0,Gable,Wd Shng,None,0.0,TA,CBlock,TA,742.0,Ex,Y,742.0,742.0,0.0,1484.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,9.0,1.0,Gd,No,No,0.0,No,Y,0.0,170.0,0.0,0.0,0.0,0.0,WD,Normal,128000.0,2226.0,2.0,0.005555555555555556
785,SC20,RL,0.0,9790.0,Pave,Reg,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,6.0,Gable,Wd Sdng,None,0.0,TA,CBlock,TA,1372.0,TA,Y,1342.0,0.0,0.0,1342.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,Gd,Attchd,Unf,457.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,161500.0,3171.0,2.0,0.0
